title_romaji,title_english,meanScore,R_expected,OI,Interpretation
POKÉTOON (2025),POKÉTOON (2025),74.0,60.98157993056459,13.018420069435408,Overrated
Shouwa Genroku Rakugo Shinjuu,Showa Genroku Rakugo Shinju,84.0,70.98874146142299,13.01125853857701,Overrated
Bing Huo Mo Chu,The Magic Chef of Fire and Ice,73.0,60.02356798640175,12.976432013598249,Overrated
Feng Ling Yu Xiu,Soulmate Adventure,70.0,57.036276721176115,12.963723278823885,Overrated
ICHINAN ,Undertaker,74.0,61.04221495179188,12.957785048208123,Overrated
Jun You Yun,Word of Honor,71.0,58.042501327422194,12.957498672577806,Overrated
Wakakusa no Yon Shimai,Little Women,74.0,61.045489261209475,12.954510738790525,Overrated
Kidou Senshi Gundam Unicorn RE: 0096,MOBILE SUIT GUNDAM UNICORN RE:0096,75.0,62.05421893215019,12.945781067849808,Overrated
Boku no Hero Academia FINAL SEASON,My Hero Academia FINAL SEASON,87.0,74.07069083177889,12.92930916822111,Overrated
Nandemo Bakukai! Koyori-chan,Solved with a Bang! Koyori-chan,65.0,52.09518455185271,12.90481544814729,Overrated
Modao Zushi 3,The Founder of Diabolism: Final Season,86.0,73.0953973691596,12.904602630840401,Overrated
Kingdom 4th Season,Kingdom Season 4,85.0,72.10700461302982,12.892995386970185,Overrated
Kamatte Choudai,Look At Meeee,69.0,56.10877493924097,12.891225060759027,Overrated
Saint Seiya: Meiou Hades Juuni Kyuu-hen,Saint Seiya: The Hades Chapter - Sanctuary,77.0,64.11459573572441,12.885404264275593,Overrated
Role Praying,Role Praying,60.0,47.133733193425655,12.866266806574345,Overrated
Hidamari Sketch x ☆☆☆,Hidamari Sketch x Hoshimittsu,80.0,67.1693448932592,12.830655106740807,Overrated
Idol Time PriPara,Idol Time Pripara,74.0,61.17755046398074,12.822449536019263,Overrated
Aisarenakute mo Kimi ga Iru feat. Hatsune Miku,Because You're Here,69.0,56.183540688813224,12.816459311186776,Overrated
Ambivalent,Ambivalent,74.0,61.1957055144901,12.8042944855099,Overrated
You Shou Yan,Fabulous Beasts,77.0,64.20120897709506,12.798791022904936,Overrated
BONOBONO (2016),Bono Bono (2016),61.0,48.21084269116739,12.789157308832607,Overrated
"Hana ni Ame wo, Kimi ni Uta wo","Rain to a flower, a song to you",70.0,57.225221778026665,12.774778221973335,Overrated
Meitantei Conan: KID in TRAP ISLAND,Case Closed: Kid in Trap Island,74.0,61.23554850094508,12.764451499054921,Overrated
You Shou Yan 3,Fabulous Beasts 3,82.0,69.24025224684134,12.759747753158663,Overrated
Dragon League,Dragon League,72.0,59.24360727876965,12.756392721230348,Overrated
Uso to Nuigurumi,A Lie and a Stuffed Rabbit,58.0,45.24741063461636,12.752589365383642,Overrated
Machine Robo: Butchigiri Battle Hackers,Machine Robo Battle Hackers,69.0,56.24782762396919,12.752172376030813,Overrated
Wo Jia Da Shixiong Shi Ge Fanpai,What's Wrong with My Big Brother,69.0,56.26775675082647,12.732243249173528,Overrated
Mingyun Quan Tai,Ringing Fate,75.0,62.27117704919144,12.728822950808564,Overrated
Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,Shin chan Spin Off: O-O-O-No Shinnosuke,66.0,53.271513321715915,12.728486678284085,Overrated
Huo Feng Liao Yuan,The Ravages of Time,72.0,59.29296646980147,12.70703353019853,Overrated
Doggie Corgi 2,Doggie Corgi 2,62.0,49.29413276307472,12.705867236925279,Overrated
Tianbao Fuyao Lu,Legend of Exorcism,76.0,63.30668720719001,12.69331279280999,Overrated
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,Kaleido Star: Legend of Phoenix,76.0,63.30849577177912,12.691504228220879,Overrated
Shin Tennis no Ouji-sama OVA,Prince of Tennis II OVA,72.0,59.312192071140366,12.687807928859634,Overrated
Chang Jian Fengyun,Long Sword,66.0,53.350505546129455,12.649494453870545,Overrated
Time Travel Tondekeman!,Time Quest,73.0,60.376707917639166,12.623292082360834,Overrated
Ojamajo Doremi: Honobono Gekijou,Ojamajo Doremi: Heartwarming Theater,71.0,58.41337878328008,12.58662121671992,Overrated
Jing: Shuang Cheng - Feng Qi Pian,The Mirror: Twin Cities - Overture,69.0,56.41589340830437,12.58410659169563,Overrated
Can Can Bunny Extra,Can Can Bunny,63.0,50.44116877156331,12.558831228436688,Overrated
Kidou Senshi Gundam: THE ORIGIN - Zenya Akai Suisei,Mobile Suit Gundam: The Origin - Advent of the Red Comet,80.0,67.47434829461179,12.525651705388213,Overrated
Pocket Monsters (2023),Pokémon Horizons: The Series,74.0,61.47532586097074,12.524674139029258,Overrated
Jiu Ye Shen Zhuan,Legend of Nine Nights,53.0,40.47626107037822,12.523738929621778,Overrated
Doraemon: Nobita to Animal Planet,Doraemon: Nobita's Animal Planet,69.0,56.49138578391799,12.508614216082009,Overrated
Dou Po Cangqiong 3,Fights Break Sphere S3,79.0,66.50579060627037,12.494209393729633,Overrated
Daisetsusan no Yuusha Kibaou,King Fang,68.0,55.51743339817372,12.482566601826278,Overrated
Shin Mazinger Shougeki! Z-hen,Mazinger Edition Z: The Impact!,75.0,62.53704066710418,12.46295933289582,Overrated
Hidamari Sketch x SP,Hidamari Sketch x SP,78.0,65.54740498252266,12.452595017477336,Overrated
Arifureta Sekai Seifuku,Common World Domination,68.0,55.55161250081353,12.448387499186467,Overrated
Pia Carrot e Youkoso!! 2,Welcome To Pia Carrot 2,65.0,52.55904679378678,12.440953206213223,Overrated
Neko Neko Nihonshi,Meow Meow Japanese History,60.0,47.56001172158692,12.439988278413082,Overrated
Natsume Yuujinchou Go,Natsume's Book of Friends Season 5,84.0,71.56322179345304,12.436778206546961,Overrated
Uchuu Senkan Yamato: Kanketsu-hen,Space Battleship Yamato - Final Chapter,70.0,57.569233218541015,12.430766781458985,Overrated
Chi. Chikyuu no Undou ni Tsuite,Orb: On the Movements of the Earth,86.0,73.56985827644102,12.430141723558975,Overrated
Unico Mahou no Shima e,Unico in the Island of Magic,72.0,59.5765934975051,12.423406502494899,Overrated
Galaxy Angel X,Galaxy Angel X,71.0,58.589500681489525,12.410499318510475,Overrated
Doraemon: Nobita no Shin Makai Daibouken - Shichinin no Mahoutsukai,Doraemon The Movie 2007,75.0,62.599544872939326,12.400455127060674,Overrated
You Shou Yan 2,Fabulous Beasts 2,79.0,66.60350108409955,12.396498915900452,Overrated
Gegege no Kitarou: Nippon Bakuretsu,Spooky Kitaro: Japan Explodes!!,72.0,59.6481828120573,12.3518171879427,Overrated
Sabaku no Kaizoku! Captain Kuppa,Captain Kuppa,62.0,49.6555133548828,12.3444866451172,Overrated
Meitantei Conan: 10 Nengo no Stranger,Case Closed: The Stranger in 10 Years...,76.0,63.660857440735626,12.339142559264374,Overrated
Setsuna Drive,Setsuna Drive,63.0,50.66668487811039,12.333315121889612,Overrated
Ano Ko Secret,A Secret About That Girl,74.0,61.66728876279584,12.332711237204158,Overrated
Shijou Saikyou no Deshi Kenichi OVA,Kenichi: The Mightiest Disciple: The Attack of Darkness,76.0,63.703805240085636,12.296194759914364,Overrated
Xi Yangyang Yu Hui Tailang: Yang Nian Xi Yangyang,Pleasant Goat and Big Big Wolf: Amazing Pleasant Goat,58.0,45.70756818594377,12.29243181405623,Overrated
Tribe Cool Crew,Tribe Cool Crew,64.0,51.74639494003741,12.253605059962588,Overrated
Hi no Tori: Uchuu-hen,The Phoenix -Space-,68.0,55.7467418600612,12.2532581399388,Overrated
Kimi to Boku,Everlasting Heart,61.0,48.758793045163664,12.241206954836336,Overrated
Zhiqu Yang Xuetang: Yangyang You Shijie,Pleasant Goat Fun Class: Travel Around the World,51.0,38.764961400302965,12.235038599697035,Overrated
Galaxy Angel: Sukiyaki Bentou Goninmae,Galaxy Angel: Five Sukiyaki Lunch Boxes,67.0,54.79832621407178,12.201673785928222,Overrated
Ling Long,Ling Cage,70.0,57.806974202346105,12.193025797653895,Overrated
Mushishi Zoku Shou 2,MUSHI-SHI The Next Passage 2,86.0,73.8100192481375,12.189980751862507,Overrated
Hong Huang,R.E.D,62.0,49.81715295373032,12.182847046269679,Overrated
Zhan Shen: Fanchen Shen Yu,Slay The Gods,80.0,67.83086387066953,12.169136129330468,Overrated
UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,UFO Princess Valkyrie Special: Bridal Training,68.0,55.83450630949134,12.165493690508661,Overrated
Hoozuki no Reitetsu OVA,Cool-headed Hoozuki OVA,76.0,63.84015998366521,12.15984001633479,Overrated
Karakuri Kiden: Hiwou Senki,Clockwork Fighters Hiwou's War,70.0,57.87457133034604,12.125428669653957,Overrated
Natsume Yuujinchou Go Specials,Natsume's Book of Friends Season 5 Specials,81.0,68.89782438050017,12.102175619499832,Overrated
Uchuu Senkan Yamato 2205: Aratanaru Tabidachi,Star Blazers: Space Battleship Yamato 2205,76.0,63.90193723212639,12.098062767873607,Overrated
Luo Fanchen,Into The Mortal World,76.0,63.9117887219001,12.088211278099898,Overrated
Pocket Monsters Black 2 White 2: Introduction Special Movie,Pokémon Black 2 White 2: Introduction Special Movie,71.0,58.92898517109547,12.07101482890453,Overrated
Hoozuki no Reitetsu 2,Hozuki’s Coolheadedness 2,78.0,65.94772437442444,12.052275625575561,Overrated
Mahou no Tenshi Creamy Mami: Long Goodbye,Creamy Mami: Long Goodbye,67.0,54.95925970560399,12.04074029439601,Overrated
Maria-sama ga Miteru: 3rd Season OVA,Maria Watches Over Us 3rd Season OVA,76.0,63.98415059113783,12.015849408862167,Overrated
Doraemon: Nobita no Kaitei Kiganjou,Doraemon: Nobita's Undersea Fortress,68.0,55.98473381041123,12.015266189588772,Overrated
Douluo Dalu,Soul Land,76.0,63.99463200218784,12.005367997812158,Overrated
Xian Yu Ge,Salted Fish,65.0,52.99804016157138,12.001959838428618,Overrated
Soukyuu no Fafner: Dead Aggressor - THE BEYOND,Fafner THE BEYOND,71.0,59.00955123359873,11.990448766401272,Overrated
Duo Xuan Shi,The Fallen Master,70.0,58.01594318509614,11.984056814903859,Overrated
Saint Seiya: THE LOST CANVAS - Meiou Shinwa 2,Saint Seiya: The Lost Canvas 2,78.0,66.01684508420283,11.983154915797172,Overrated
Sylvanian Families: Freya no Happy Diary,Sylvanian Families: Freya's Happy Diary,61.0,49.02758639079302,11.972413609206981,Overrated
Gintama',Gintama Season 2,89.0,77.03687263075335,11.96312736924665,Overrated
HUNTER×HUNTER OVA,Hunter x Hunter: Yorknew City,82.0,70.04467261592467,11.955327384075332,Overrated
Hei He,Undetectable Box,72.0,60.04942964380199,11.950570356198007,Overrated
Leina Kenrou Densetsu,"Machine Robo: Leina, The Legend of Wolf Blade",64.0,52.04951153878969,11.950488461210313,Overrated
Meitantei Conan: 16 Nin no Yougisha,Case Closed: 16 Suspects,70.0,58.063783460767496,11.936216539232504,Overrated
Sacrifice,Sacrifice,73.0,61.06418911338768,11.935810886612323,Overrated
Yun Shen Buzhi Meng,Eclipse of Illusion,77.0,65.0738405613864,11.926159438613595,Overrated
Tayo-ui Gonglyong Adventure,Tayo's Dino Kingdom Adventure,51.0,39.074173838577956,11.925826161422044,Overrated
Final Fantasy VII: Advent Children - Venice Film Festival Footage,Final Fantasy VII: Advent Children - Venice Film Festival Footage,70.0,58.07426666227465,11.925733337725347,Overrated
Lupin III: PART 5,Lupin the 3rd Part V,80.0,68.07930553184133,11.920694468158672,Overrated
Dorami & Doraemons: Space Land Kiki Ippatsu!,Dorami & Doraemons: Space Land's Critical Event!,69.0,57.091893396558426,11.908106603441574,Overrated
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,Gintama.: Silver Soul Arc - Second Half War,88.0,76.09956124108939,11.90043875891061,Overrated
Gintama': Enchousen,Gintama Season 2 Part 2,89.0,77.10411206130598,11.895887938694017,Overrated
Bai Lian Cheng Shen 2,Apotheosis 2,77.0,65.12017810647396,11.879821893526042,Overrated
Takarajima (Movie),Treasure Island: The Movie,69.0,57.125902831671866,11.874097168328134,Overrated
Since 1998.,Since 1998.,70.0,58.135330254110364,11.864669745889636,Overrated
Saki: Achiga-hen - episode of side-A Specials,Saki - Episode of Side A Specials,75.0,63.13922428987475,11.860775710125253,Overrated
Xue Yu Xin,Blood and heart: The legendary life of a Japanese youth in China,68.0,56.14395593065848,11.856044069341522,Overrated
Meitantei Conan: Tantei-tachi no Requiem,Case Closed: Requiem of the Detectives,78.0,66.14727338830599,11.85272661169401,Overrated
ARIA The ORIGINATION,ARIA The ORIGINATION,86.0,74.15311624938967,11.846883750610331,Overrated
Gintama: THE FINAL,Gintama: THE VERY FINAL,91.0,79.15662896372831,11.84337103627169,Overrated
Cheng He Titong,How Dare You!?,78.0,66.15845294418436,11.841547055815639,Overrated
Naizou Arimasu ka,What's Inside,71.0,59.16000189999268,11.839998100007321,Overrated
ONE PIECE: Gyojin Tou-hen,One Piece Log: Fish-Man Island Saga,78.0,66.17390932191651,11.826090678083489,Overrated
Mushishi Zoku Shou,MUSHI-SHI The Next Passage,86.0,74.1797077309667,11.820292269033303,Overrated
Kirakira☆Precure a la Mode,KIRA KIRA☆PRECURE A LA MODE,73.0,61.183014619145766,11.816985380854234,Overrated
Tom to Jerry Gokko,Tom and Jerry Gokko,65.0,53.183194057243156,11.816805942756844,Overrated
Prayer X,Prayer X,76.0,64.18451641315292,11.81548358684708,Overrated
Hajime no Ippo: New Challenger,Hajime no Ippo: The Fighting! New Challenger,85.0,73.20360196304065,11.796398036959346,Overrated
Senki Zesshou Symphogear XV,Symphogear XV,82.0,70.20457831086483,11.795421689135168,Overrated
Dr. Slump: Arale-chan - Hoyoyo! Yume no To Mecha Police,Dr. Slump and Arale-chan: Hoyoyo! Dream Metropolitan Mecha Police,65.0,53.208897201215954,11.791102798784046,Overrated
Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,Star Blazers: Space Battleship Yamato 2202,75.0,63.210030019287224,11.789969980712776,Overrated
Fruits Basket: The Final,Fruits Basket The Final Season,89.0,77.21049100844448,11.789508991555522,Overrated
Kaitou Joker 2,Mysterious Joker Season 2,72.0,60.232174796246696,11.767825203753304,Overrated
Kuroko no Basket: Saikou no Present Desu,Kuroko's Basketball: The Greatest Present,79.0,67.23337265915113,11.76662734084887,Overrated
Monogatari Series: Second Season,Monogatari Series Second Season,88.0,76.23711812885708,11.762881871142923,Overrated
Soukou Kihei Votoms: Big Battle,Armored Trooper Votoms: The Big Battle,67.0,55.237585442435424,11.762414557564576,Overrated
Dirty Pair: Bouryaku no 005-bin,Dirty Pair: Flight 005 Conspiracy,67.0,55.26978556137216,11.73021443862784,Overrated
Hajime no Ippo: Rising,Hajime No Ippo: The Fighting! - Rising -,85.0,73.27565256227058,11.72434743772942,Overrated
Thunderbolt Fantasy: Seishi Ikken,Thunderbolt Fantasy: The Sword of Life and Death,78.0,66.28222294368229,11.717777056317715,Overrated
Wanneng Lianai Zahuodian,Love Magic Grocery,73.0,61.29180584234903,11.708194157650972,Overrated
Maria-sama ga Miteru 4th Season,Maria Watches Over Us 4th Season,76.0,64.30742520683563,11.692574793164368,Overrated
Yuki no Joou,The Snow Queen,72.0,60.308738557570365,11.691261442429635,Overrated
Galaxy Angel Ａ Specials,Galaxy Angel Ａ Specials,67.0,55.310112384967695,11.689887615032305,Overrated
Kamisama Hajimemashita: Kako-hen,Kamisama Kiss◎ OVA,83.0,71.31543623382422,11.684563766175785,Overrated
Dinoster: Gongnyongsuhodae ,Quantum Heroes Dinoster,60.0,48.326406252210845,11.673593747789155,Overrated
Tayo-ui Jangnangam Adventure,Tayo Mission Ace 2: Tayo's Toy Adventure,51.0,39.34502429476289,11.654975705237113,Overrated
Gon De Hanta: Tata Turan Xiangdao 2,Tata's Rainbow Brainstorm 2,62.0,50.34670128348101,11.65329871651899,Overrated
Dirty Pair: Lovely Angels yori Ai wo Komete,Dirty Pair: With Love From the Lovely Angels,71.0,59.34671968221526,11.653280317784741,Overrated
Bai Yao Pu 2,Fairies Albums S2,75.0,63.39031971411132,11.609680285888679,Overrated
Ruguo Wo Shi Yingxiong,Once a Hero,61.0,49.397062593577694,11.602937406422306,Overrated
Shanhe Jian Xin,Thousand Autumns,77.0,65.39794353559952,11.602056464400476,Overrated
Non Non Biyori: Nonstop,Non Non Biyori Nonstop,83.0,71.40057809359928,11.599421906400721,Overrated
Mahou no Princess Minky Momo: Yume no Naka no Rondo,Magical Princess Minky Momo: La Ronde in my Dream,69.0,57.40635984325082,11.593640156749181,Overrated
Xing Qia Meng Shao Nu 1 Hua Yu Bi Ji,Shining Cardsprites,63.0,51.42173882804528,11.578261171954722,Overrated
Sousou no Frieren,Frieren: Beyond Journey’s End,91.0,79.42665174834097,11.573348251659027,Overrated
Hanhua Riji 2,God Troubles Me 2,75.0,63.43879881308428,11.561201186915717,Overrated
Ao no Miburo: Serizawa Ansatsu-hen,Blue Miburo Season 2,68.0,56.44496472087242,11.55503527912758,Overrated
Ginga Eiyuu Densetsu: Die Neue These - Sakubou,Legend of the Galactic Heroes: Die Neue These - Intrigue,82.0,70.45628097329899,11.543719026701012,Overrated
Marine Snow no Densetsu,The Legend of Marine Snow,66.0,54.45771292572288,11.54228707427712,Overrated
Tropical-Rouge! Precure,Tropical-Rouge! Precure,75.0,63.463688407574644,11.536311592425356,Overrated
Doraemon: Obaachan no Omoide,Doraemon: A Grandmother's Recollections,71.0,59.46787145827773,11.532128541722273,Overrated
City Hunter: Goodbye My Sweetheart,City Hunter: Goodbye My Sweetheart,75.0,63.469917557989675,11.530082442010325,Overrated
Chikyuu Bouei Kazoku,The Daichis - Earth's Defense Family,71.0,59.48751235047957,11.51248764952043,Overrated
Shi Dao Zhe,Arknights - The Daggers' Inheritors,82.0,70.49839627384563,11.501603726154372,Overrated
Koikeya SDGs Gekijou Suss to Tina,Koikeya SDGs Theater Suss & Tina,53.0,41.50180504759069,11.498194952409307,Overrated
Guang Yu Shi,Light & Shadow,74.0,62.508496116134005,11.491503883865995,Overrated
Guan Hai Ce,Watch the Sea Strategy,57.0,45.51080932193251,11.489190678067487,Overrated
Saint Seiya: Meiou Hades Meikai-hen,Saint Seiya: The Hades Chapter - Inferno,74.0,62.520820444605576,11.479179555394424,Overrated
Shin Chou Kyou Ryo: Condor Hero II,Legend of the Condor Hero II,67.0,55.52191417699932,11.478085823000683,Overrated
Kimi ga Ikite Nakute Yokatta,Thanks for being Lifeless,67.0,55.52269609437807,11.47730390562193,Overrated
Ginga Tansa 2100-nen Border Planet,Galaxy Investigation 2100: Border Planet,68.0,56.5306463169604,11.4693536830396,Overrated
Sumikko Gurashi Movie: Tsugihagi Koujou no Fushigina Ko,Sumikkogurashi: The Patched-Up Factory in the Woods,70.0,58.54388705438714,11.456112945612858,Overrated
Tetsujin 28-gou (2004),Tetsujin 28,76.0,64.5441328117643,11.4558671882357,Overrated
Hibike! Euphonium 3,Sound! Euphonium 3,88.0,76.54703042164088,11.452969578359117,Overrated
Kidou Senshi Gundam: THE ORIGIN,Mobile Suit Gundam: The Origin,82.0,70.54762250469003,11.452377495309975,Overrated
LONELINESS WILL SHINE,LONELINESS WILL SHINE,73.0,61.56227519342974,11.437724806570259,Overrated
Meitantei Conan: Conan VS KID VS YAIBA,Case Closed: Conan vs. Kid vs. Yaiba,69.0,57.5622840411771,11.4377159588229,Overrated
One Step Ahead,One Step Ahead,57.0,45.56734926297568,11.432650737024318,Overrated
S - The Birth of Psycho,S - The Birth of Psycho,62.0,50.577183320204085,11.422816679795915,Overrated
Kaette Kita Doraemon,Doraemon Comes Back,69.0,57.579079885709355,11.420920114290645,Overrated
Choujuu Kishin Dancougar: God Bless Dancougar,God Bless Dancougar,67.0,55.58217629905397,11.41782370094603,Overrated
Cardfight!! Vanguard: Divinez Deluxe Kesshou-hen,CARDFIGHT!! VANGUARD Divinez DELUXE Finals,70.0,58.58476799378116,11.415232006218837,Overrated
Neko Neko Nihonshi 2nd Season,Meow Meow Japanese History 2nd Season,61.0,49.589128174426236,11.410871825573764,Overrated
Entaku no Kishi Monogatari: Moero Arthur,King Arthur and the Knights of the Round Table,72.0,60.593285309502335,11.406714690497665,Overrated
Doggie Corgi 3,Doggie Corgi 3,62.0,50.59467131740781,11.405328682592192,Overrated
Meitantei Conan MAGIC FILE 4: Osaka Okonomiyaki Odyssey,Case Closed Magic File 4: Osaka Okonomiyaki Odyssey,72.0,60.607930427247695,11.392069572752305,Overrated
